cord_uid_a,cord_uid_b,similarity,title_a,title_b
mdd60ic7,di9abfaz,0.009638291,Acknowledgement to Referees,Gründen in Berlin
di9abfaz,se2s9c5j,0.009638291,Gründen in Berlin,Acknowledgement to Referees
di9abfaz,0ngl3naa,0.009638291,Gründen in Berlin,Acknowledgement to Referees
di9abfaz,2un48l2e,0.009638291,Gründen in Berlin,Acknowledgement to Referees
di9abfaz,s4bobqls,0.009638291,Gründen in Berlin,Acknowledgement to referees
di9abfaz,dbo18qfk,0.009638291,Gründen in Berlin,Acknowledgement to Referees
di9abfaz,rh9bx841,0.009638291,Gründen in Berlin,Acknowledgement to Referees
di9abfaz,eej8qb9t,0.009638302,Gründen in Berlin,Acknowledgement to Referees.
tmi60ugl,vskya7f0,0.009640536,Fears and Hopes,So viele Praxen haben Kurzarbeit angemeldet
3vov7mxw,kcl0uzdg,0.009643289,Racial and Ethnic Disparities in COVID-19 Vaccination Coverage: The Contribution of Socioeconomic and Demographic Factors,Budesonid verhindert bei COVID-19 Übergang zu schwerem Verlauf
47ol5hek,m5wlk26r,0.009676873,Association between Variability of Metabolic Risk Factors and Cardiometabolic Outcomes,COVID-19 trifft auf angeborene Herzfehler
fd9vwx42,fx92xnzt,0.009689164,Focused and Other,Welche Phytos gegen Husten?
2w9zsz4m,w6n32mfk,0.009693851,Aktuelles zur Brustkrebstherapie,Flavivirus Persistence in Wildlife Populations
7q0v688a,sfarwvit,0.009695641,A Message from the Editors.,So machen Vermittler ihren Betrieb zukunftsfest
2w9zsz4m,j29mia9l,0.009720441,Aktuelles zur Brustkrebstherapie,COVID-19 as a risk factor for obstetric violence
hqfgmhcm,fx92xnzt,0.009723634,Urban Park Landscape Design from the Perspective of Public Health,Welche Phytos gegen Husten?
3dqljzjm,6reo999j,0.009745529,An EUA for tocilizumab (Actemra) for COVID-19,The WHO we want
z5hz0twq,fx92xnzt,0.00974657,Locational Choices: Modeling Consumer Preferences for Proximity to Others in Reserved Seating Venues,Welche Phytos gegen Husten?
ferl5tyb,fx92xnzt,0.009748721,News Focus,Welche Phytos gegen Husten?
fx92xnzt,q0mcbnkw,0.009748721,Welche Phytos gegen Husten?,News Focus
ovwdafof,0vlkahyu,0.009750413,Opportunities: The National Institutes of Health,Wirksamkeit von Pflanzenprodukten gegen Herpesinfektionen
ekkf4hc2,46pn6jmc,0.009760095,Physicians Abstracts,Warum Austausch gerade jetzt wichtig ist
fd9vwx42,0vlkahyu,0.009763198,Focused and Other,Wirksamkeit von Pflanzenprodukten gegen Herpesinfektionen
rqb19icj,0vlkahyu,0.009773556,Experiences of family caregivers of patients with COVID-19,Wirksamkeit von Pflanzenprodukten gegen Herpesinfektionen
kux9vzn8,dnla56uh,0.009782959,Bauchlage senkt Intubationsrate bei wachen COVID-19-Patienten auf Intensivstation,Zoonotic origins of human coronaviruses
fd9vwx42,46z4663u,0.009810434,Focused and Other,Endlich Farbe bekennen
g0quxgv5,7ljhd62b,0.009834556,Highlights From the Circulation Family of Journals.,COVID-19 – Eine neue Herausforderung
tmi60ugl,5r2leevd,0.009836009,Fears and Hopes,Kündigung – Maskenpflicht – Anforderungen an ein Attest zur Befreiung : KSchG 1;BGB 242
kux9vzn8,jkwx10s5,0.009848143,Bauchlage senkt Intubationsrate bei wachen COVID-19-Patienten auf Intensivstation,Psychosocial and demographic predictors of mental health and distress
kux9vzn8,ryq1asf3,0.009854144,Bauchlage senkt Intubationsrate bei wachen COVID-19-Patienten auf Intensivstation,Geographical Readings of COVID-19
d2j3ivs3,0vlkahyu,0.009864471,Cybersecurity Predictions 2021,Wirksamkeit von Pflanzenprodukten gegen Herpesinfektionen
sfarwvit,gqsgldzr,0.0098688025,So machen Vermittler ihren Betrieb zukunftsfest,Characteristics of COVID-2019 in areas epidemic from imported cases
7ljhd62b,i9skulqm,0.009873929,COVID-19 – Eine neue Herausforderung,Investigation of perceived fear of COVID-19 and vaccine hesitancy in nursing students.
19a7vgdg,fx92xnzt,0.0098770065,Research progress on hazards of aerosols to laboratory safety and key points for protection,Welche Phytos gegen Husten?
sy9p8a8k,7ljhd62b,0.009881139,Initial Observations of COVID-19 in US Children,COVID-19 – Eine neue Herausforderung
8uff2f6d,zpo4us36,0.009885292,Financial Markets and COVID-19,Versorgung von Krebspatienten leidet
3dqljzjm,tmzvwhqf,0.009888492,An EUA for tocilizumab (Actemra) for COVID-19,A deep dive into Avivore
lq92mlhs,1ts6951f,0.00989678,Nachhaltiges Wirtschaften setzt eine nachhaltige Arbeitswelt voraus,Coinfection and Other Clinical Characteristics of COVID-19 in Children
7ljhd62b,xknu8mi0,0.009902955,COVID-19 – Eine neue Herausforderung,Antibody Immunological Imprinting on COVID-19 Patients
d6su39tw,9gxmaiwc,0.009912003,Erfolgreiche Behandlung eines drittgradigen Pleuraempyems infolge einer COVID-19-Infektion,Debate: #Together despite the distance
yrhf7qci,0vlkahyu,0.009926287,News-Screen Rheumatologie,Wirksamkeit von Pflanzenprodukten gegen Herpesinfektionen
cixnefb2,0vlkahyu,0.009926287,News-Screen Rheumatologie,Wirksamkeit von Pflanzenprodukten gegen Herpesinfektionen
iddwqw3z,7ljhd62b,0.009933948,Contagious Protests,COVID-19 – Eine neue Herausforderung
wxjssuru,ffbchp74,0.009943142,Clinical features and potential risk factors for discerning the critical cases and predicting the outcome of patients with COVID-19,Rechtsprechung kurz berichtet
17trii16,dyx1gv62,0.0099438755,Endlich mehr Honorar für COVID-19-lmpfungen,Rehabilitation of patients with COVID-19.
fd9vwx42,bosj5jgi,0.009975927,Focused and Other,Internetabhängige Jugendliche schlafen schlechter
46pn6jmc,dyx1gv62,0.009993141,Warum Austausch gerade jetzt wichtig ist,Rehabilitation of patients with COVID-19.
rcpdrpo7,0vlkahyu,0.009993886,Entrepreneurial homeworkers,Wirksamkeit von Pflanzenprodukten gegen Herpesinfektionen
sfarwvit,gaws31nj,0.009995978,So machen Vermittler ihren Betrieb zukunftsfest,2019-nCoV: a worldwide concern and facts
om8ztm54,0vlkahyu,0.010000013,Public health significance of neuroticism.,Wirksamkeit von Pflanzenprodukten gegen Herpesinfektionen
08e9p12l,fx92xnzt,0.0100078955,Family planning in COVID-19 times: access for all,Welche Phytos gegen Husten?
owec8o76,0vlkahyu,0.0100087775,Benchmarking the performance of US Municipalities,Wirksamkeit von Pflanzenprodukten gegen Herpesinfektionen
8bzls8kw,m5wlk26r,0.010008856,Addressing multiple gastroenterological aspects of COVID-19.,COVID-19 trifft auf angeborene Herzfehler
9011dezp,0vlkahyu,0.010013551,The importance of urban natural areas and urban ecosystem services during the COVID-19 pandemic,Wirksamkeit von Pflanzenprodukten gegen Herpesinfektionen
97padhkl,hrbxg1yg,0.010018953,Toxicogenomic Analysis,Es gibt Hoffnung
zqt6f6m5,lqcmivkm,0.010023281,COVID and Climate: Similarities and differences,Ryzyko przeniesienia czynników zakaźnych przez transfuzje w Polsce
yug67euu,7ljhd62b,0.010028126,Undergraduate researchers’ graduate school intentions during COVID‐19,COVID-19 – Eine neue Herausforderung
z57raijg,ffbchp74,0.010033606,"PCORnet® 2020: Current State, Accomplishments, and Future Directions",Rechtsprechung kurz berichtet
2w9zsz4m,zw1j85pz,0.010058655,Aktuelles zur Brustkrebstherapie,Primary Care Clinicians as COVID-19 Vaccine Ambassadors
fouh4jhs,e2nr5laz,0.010060075,Konjunkturpaket notwendig — Rückkehr zur Schuldenbremse nicht forcieren,"COVID-19 Bereavement: Considerations for Families, Psychologists, and Student Trainees"
0575yava,kylka2rh,0.010074523,Challenges for indigenous children and youth,Zur gesellschaftlichen Akzeptanz von einmaligen Vermögensabgaben
6eewbhh3,7ljhd62b,0.010075988,Interpreting Transmissibility of COVID-19 in Children,COVID-19 – Eine neue Herausforderung
e56trya1,fx92xnzt,0.010076824,"School Leaders’ Emotional Experiences and Capabilities: Perspectives, Challenges, and Prospects",Welche Phytos gegen Husten?
p9d78t6v,fx92xnzt,0.010093591,NeoCORE Conference Abstracts,Welche Phytos gegen Husten?
5p6bp284,fx92xnzt,0.010100813,The state of One Health research across disciplines and sectors – a bibliometric analysis,Welche Phytos gegen Husten?
03eewf0w,fx92xnzt,0.0101024,Exploring Changes in Home Visitors’ Perspectives in the Context of a Professional Development Activity,Welche Phytos gegen Husten?
cbrpdre0,fx92xnzt,0.010103415,Future Perspectives of Nurses With COVID 19,Welche Phytos gegen Husten?
qj0nwynn,0vlkahyu,0.010104297,Innovating past barriers,Wirksamkeit von Pflanzenprodukten gegen Herpesinfektionen
mnxaffci,7ljhd62b,0.010112265,Recycle: Do It for the Kids,COVID-19 – Eine neue Herausforderung
7ljhd62b,bn76yto1,0.010112265,COVID-19 – Eine neue Herausforderung,Recycle: Do it For the Kids
y6vsidmo,f608irm6,0.010113597,Prevention of COVID-19 in the workplace.,Kardiale Folgen von COVID-19
d6su39tw,iixi36a5,0.010117276,Erfolgreiche Behandlung eines drittgradigen Pleuraempyems infolge einer COVID-19-Infektion,COVID-19: Level of Concern Explained
9m6ud2fx,fx92xnzt,0.01013442,9-3 Distance Mentorship for Retaining Medical Students,Welche Phytos gegen Husten?
2w9zsz4m,4n6por3h,0.010140559,Aktuelles zur Brustkrebstherapie,Elderly people and responses to COVID-19 in 27 Countries
evz9tfbk,0vlkahyu,0.010155858,Data Errors in Table,Wirksamkeit von Pflanzenprodukten gegen Herpesinfektionen
u91j571e,zpo4us36,0.010159387,Academic Skills: Publications,Versorgung von Krebspatienten leidet
aiaaav0i,y3hpzj0u,0.010185445,Eine Folge des undifferenzierten Antibiotikaeinsatzes: Nosokomiale Erreger bei COVID 19-Patienten auf der Intensivstation,"Acknowledgment of Referees, 2020"
esmc52bp,17trii16,0.01019184,Teaching Prelicensure Nursing Research Through Journal Clubs,Endlich mehr Honorar für COVID-19-lmpfungen
2w9zsz4m,3027mf3b,0.010192154,Aktuelles zur Brustkrebstherapie,COVID-19 Human Endangerment As A Domestic Crime or an International Crime Against Humanity
5iqu5iiz,fouh4jhs,0.010194202,Secondary bacterial infections in patients with covid-19,Konjunkturpaket notwendig — Rückkehr zur Schuldenbremse nicht forcieren
ffbchp74,aw1pbmz4,0.010209452,Rechtsprechung kurz berichtet,Risk factors analysisi for COVID‑19 in the elderly
sfarwvit,7j92yzcn,0.010224515,So machen Vermittler ihren Betrieb zukunftsfest,COVID-19: Clinical Trials and Potential Therapeutic Agents - A Narrative Review
0sl4xp50,o9sng03j,0.010229629,Neuropathological Features of COVID-19,Respiratorische Unterstützung bei COVID-19: alles zu seiner Zeit!
ulv8c2pg,hrbxg1yg,0.010267177,Management of critical care in covid-19 patients,Es gibt Hoffnung
qqzegfjx,17trii16,0.010272264,COVID-19 vaccination in pregnancy.,Endlich mehr Honorar für COVID-19-lmpfungen
7ljhd62b,bzu0vp9q,0.010279823,COVID-19 – Eine neue Herausforderung,Risk factors and electrocardiogram characteristics for mortality of critical inpatients with COVID-19
0ia8ld9o,u4y121hs,0.010285544,Rajendra Kapila,COVID-19 Vaccines Complicate Mammograms
xsem58kn,f608irm6,0.010285741,Logistics as a Competitive Advantage in Retail Organizations,Kardiale Folgen von COVID-19
hrbxg1yg,m62f2ju5,0.010290139,Es gibt Hoffnung,Events of Interest
7ljhd62b,1dw03g0z,0.010295385,COVID-19 – Eine neue Herausforderung,Avifavir in Treating Patients with Moderate Covid 19
gw3o3u80,8xtexo2z,0.010295652,Cardiovascular risk in COVID-19 infection.,Marktführer gesucht
mdd60ic7,zsbtt240,0.010298308,Acknowledgement to Referees,Warum sind Infektionen bei Senioren so gefährlich?
zsbtt240,0ngl3naa,0.010298308,Warum sind Infektionen bei Senioren so gefährlich?,Acknowledgement to Referees
zsbtt240,se2s9c5j,0.010298308,Warum sind Infektionen bei Senioren so gefährlich?,Acknowledgement to Referees
zsbtt240,eej8qb9t,0.010298308,Warum sind Infektionen bei Senioren so gefährlich?,Acknowledgement to Referees.
zsbtt240,2un48l2e,0.010298308,Warum sind Infektionen bei Senioren so gefährlich?,Acknowledgement to Referees
zsbtt240,s4bobqls,0.010298308,Warum sind Infektionen bei Senioren so gefährlich?,Acknowledgement to referees
zsbtt240,dbo18qfk,0.010298308,Warum sind Infektionen bei Senioren so gefährlich?,Acknowledgement to Referees
zsbtt240,rh9bx841,0.010298308,Warum sind Infektionen bei Senioren so gefährlich?,Acknowledgement to Referees
4fvobtxz,ffbchp74,0.010304009,Factors explaining the fear of being infected with COVID‐19,Rechtsprechung kurz berichtet
xqhxra2p,14mm6pg1,0.010304226,Akutrehabilitation nach COVID‑19‑Infektion: Eine ausgewählte Fallserie,Nowadays COVID underestimates the other suspects
ysqsfkcn,fouh4jhs,0.010304276,Contemporary Issues in Women's Health.,Konjunkturpaket notwendig — Rückkehr zur Schuldenbremse nicht forcieren
fouh4jhs,gd37nhjf,0.010304276,Konjunkturpaket notwendig — Rückkehr zur Schuldenbremse nicht forcieren,Contemporary Issues in Women's Health.
f608irm6,fcivj1x2,0.010309908,Kardiale Folgen von COVID-19,Insurer Curbs Opioid Prescriptions.
9bdvjjko,fx92xnzt,0.010316057,Unique immunological profile in patients with COVID-19,Welche Phytos gegen Husten?
sfarwvit,hqhm83y2,0.010317495,So machen Vermittler ihren Betrieb zukunftsfest,COVID-19 Coagulopathy and Inflammation: The Knowns and Unknowns.
xnmpl4uw,m62f2ju5,0.010328085,Hydroxychloroquin‐induzierte akute generalisierte exanthematische Pustulose: eine während der COVID‐19‐Pandemie zu beachtende Nebenwirkung,Events of Interest
nxmauvpu,m5wlk26r,0.010340079,Reasons for HOPE.,COVID-19 trifft auf angeborene Herzfehler
3ekxc20y,k0yhj0q3,0.010358833,dvs Informationen,Travel Broadens the Mind.
upjmw2h9,0vlkahyu,0.010364647,Residents' perceptions of the environmental and social impact of tourism in rural areas,Wirksamkeit von Pflanzenprodukten gegen Herpesinfektionen
7ljhd62b,9ckbw4nq,0.010368752,COVID-19 – Eine neue Herausforderung,Outcomes of Hospitalized COVID-19 Patients by Risk Factors: Results from a United States Hospital Claims Database
3wgkuv1y,0vlkahyu,0.010382345,Understanding the Applications of Natural Language Processing on COVID-19 Data,Wirksamkeit von Pflanzenprodukten gegen Herpesinfektionen
14mr3zgg,7ljhd62b,0.01038339,Anticoagulation and bleeding risk in patients with COVID-19,COVID-19 – Eine neue Herausforderung
mp287198,hrbxg1yg,0.010401418,"Secondary hemophagocytic lymphohistiocytosis, HScore and COVID-19",Es gibt Hoffnung
e6a03b5e,fx92xnzt,0.010412535,Government agencies.,Welche Phytos gegen Husten?
kux9vzn8,6603ephy,0.010424927,Bauchlage senkt Intubationsrate bei wachen COVID-19-Patienten auf Intensivstation,Covid-19 vaccines for kids
kux9vzn8,qga9663z,0.010424927,Bauchlage senkt Intubationsrate bei wachen COVID-19-Patienten auf Intensivstation,Coronapod: Kids and COVID vaccines.
06sge4vd,6ho4ox2e,0.010447518,Incarcerated workers: overlooked as essential workers,Pädiatrie aktuell – Forschung kurz notiert
lq92mlhs,mrdg743n,0.010462978,Nachhaltiges Wirtschaften setzt eine nachhaltige Arbeitswelt voraus,Recruiting Residents During COVID-19
fouh4jhs,h4vwb5d9,0.010467354,Konjunkturpaket notwendig — Rückkehr zur Schuldenbremse nicht forcieren,Characteristics and outcomes of hospitalized patients with cardiovascular complications of covid-19
rcpdrpo7,negmc6kz,0.010485147,Entrepreneurial homeworkers,Johnson & Johnson
v81vl0ue,ffbchp74,0.010485701,Covid-19: equal response and unequal interests,Rechtsprechung kurz berichtet
onk6s3jh,8xtexo2z,0.010491375,Origins and Ownership of Remdesivir: Implications for Pricing,Marktführer gesucht
958fzml8,7ljhd62b,0.010492466,COVID-19 in Children and Adolescents with Endocrine Conditions.,COVID-19 – Eine neue Herausforderung
19a7vgdg,0vlkahyu,0.010506568,Research progress on hazards of aerosols to laboratory safety and key points for protection,Wirksamkeit von Pflanzenprodukten gegen Herpesinfektionen
xtvj6yyj,17trii16,0.010513855,Legaltech in Public Administration: Prospects and Challenges,Endlich mehr Honorar für COVID-19-lmpfungen
m6f85z27,hrbxg1yg,0.010523322,Care for Incarcerated Patients Hospitalized with COVID-19,Es gibt Hoffnung
fouh4jhs,dxx0bfis,0.010535663,Konjunkturpaket notwendig — Rückkehr zur Schuldenbremse nicht forcieren,Disease X and other unknowns
kux9vzn8,d4l85xzw,0.010539545,Bauchlage senkt Intubationsrate bei wachen COVID-19-Patienten auf Intensivstation,Meetings and Courses
fx92xnzt,rjhyptko,0.0105607575,Welche Phytos gegen Husten?,Neurological complications of COVID-19: from bridesmaid to bride.
kux9vzn8,f60k7elw,0.010564463,Bauchlage senkt Intubationsrate bei wachen COVID-19-Patienten auf Intensivstation,Socioeconomic aspects of covid-19 on the example of rostov region
5dif5di3,8ezcu225,0.010567277,"Correction for vol. 373, p",Enquiring minds.
8ezcu225,xqf1vaoi,0.010567277,Enquiring minds.,"Correction, vol. 10, no. 9"
f608irm6,693r9rey,0.010572368,Kardiale Folgen von COVID-19,Medical emergencies on commercial airline flights.
lzwl577x,90w8sgp8,0.010586235,Monocytes and Macrophages in COVID-19,Welche Schutzmaske schützt vor COVID-19? Was ist evidenzbasiert?
nyg4kmev,8xtexo2z,0.010600975,Obesity and its Implications for COVID-19 Mortality,Marktführer gesucht
47imh7rj,0vlkahyu,0.010604956,Scientific Abstracts,Wirksamkeit von Pflanzenprodukten gegen Herpesinfektionen
9yaoddt6,fx92xnzt,0.010608857,Developers Task Satisfaction and Performance during the COVID-19 Pandemic,Welche Phytos gegen Husten?
7rjbqaqu,6ho4ox2e,0.010609016,The paths towards institutionalization,Pädiatrie aktuell – Forschung kurz notiert
741eleaf,3ekxc20y,0.010620418,Challenges in the time of COVID-19,dvs Informationen
2w9zsz4m,wlt52d6n,0.0106204795,Aktuelles zur Brustkrebstherapie,Misrepresentation about vaccines that are scaring women
mzwpu6iw,ffbchp74,0.010623227,Trajectories of vital signs in patients with Covid-19,Rechtsprechung kurz berichtet
jgv1gm77,ffbchp74,0.010634292,Nurses are everywhere around the globe,Rechtsprechung kurz berichtet
swyofg2x,y3hpzj0u,0.010636803,Gastrointestinale Symptome bei COVID-19-Patienten untersucht,"Acknowledgment of Referees, 2020"
f60k7elw,zpo4us36,0.010647034,Socioeconomic aspects of covid-19 on the example of rostov region,Versorgung von Krebspatienten leidet
r68za4cr,8xtexo2z,0.010647765,The safeguarding implications of COVID-19,Marktführer gesucht
6rhyy4pw,8xtexo2z,0.010651637,Exercise and infection risk,Marktführer gesucht
